x,y,z,intensity,timestamp,frame_id
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
6.532779216766357,-2.85903000831604,0.6238812804222107,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.15378475189209,-1.5118482112884521,0.3867310881614685,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.738560199737549,-1.6849859952926636,0.5232534408569336,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,-inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
8.4720458984375,0.8089895844459534,0.7445783615112305,0.0,817.4,lidar_model/lidar_link/gpu_lidar
2.897520065307617,0.4636383652687073,0.2567245364189148,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
8.316500663757324,2.441951036453247,0.7583156228065491,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.931865692138672,2.5960569381713867,0.5664944052696228,0.0,817.4,lidar_model/lidar_link/gpu_lidar
3.749760389328003,1.933138132095337,0.3690909445285797,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
inf,inf,inf,0.0,817.4,lidar_model/lidar_link/gpu_lidar
